,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Img_ID_x,Autofocus_score,Z plane,Well coords,Acquisition number,Metrics,Value,Variables,Frequency,Total power,Estimated f,Elapsed time,x,y,Type prediction,Type homography prediction,Type grid prediction,Wellname,time_x,complex_img,Img_ID_y,quality,time_y,Variance,fmean,fmeanbin,fSTD,Spectral_moments
289,289,289,19.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.56.06.ims,,6986.42,8-1,4.0,Brenner,1789978075.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.56.06,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,859.1743768411543,6398.137794742015,6398.137794742015,1118.1445913407852,0.6807098758202673
290,290,290,20.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.58.14.ims,,6981.36,8-1,5.0,Brenner,1715649737.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.58.14,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,820.9256555674219,6206.418493018654,6206.418493018654,1155.251875752196,0.668582879216984
291,291,291,21.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.56.57.ims,,6976.32,8-1,6.0,Brenner,1762544208.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.56.57,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,843.0957153561989,6374.36161560892,6374.36161560892,1157.7982072336051,0.6869868105651636
292,292,292,22.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.56.45.ims,,6971.28,8-1,7.0,Brenner,1763617727.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.56.45,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,844.7506378772086,6318.816646212901,6318.816646212901,1134.651680701651,0.6741180647789802
293,293,293,23.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.57.23.ims,,6966.28,8-1,8.0,Brenner,1745591415.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.57.23,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,833.4386119904084,6349.053446603036,6349.053446603036,1163.5680716881066,0.6889376050737467
294,294,294,24.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.58.01.ims,,6961.28,8-1,9.0,Brenner,1727508589.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.58.01,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,826.0718256937337,6241.575274402327,6241.575274402327,1151.033021131655,0.6722014576698662
295,295,295,25.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.57.10.ims,,6956.26,8-1,10.0,Brenner,1744054950.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.57.10,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,836.1725850934017,6291.866448470236,6291.866448470236,1145.9803797560471,0.6745666053430718
296,296,296,26.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.56.32.ims,,6951.24,8-1,11.0,Brenner,1774608141.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.56.32,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,849.7578385466023,6401.555342428161,6401.555342428161,1144.4596716281649,0.6881293982867094
297,297,297,27.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.57.35.ims,,6946.14,8-1,12.0,Brenner,1735795456.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.57.35,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,830.7432202435095,6212.501857500847,6212.501857500847,1139.4855664924064,0.6623231245212332
298,298,298,28.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.57.48.ims,,6940.98,8-1,13.0,Brenner,1735212256.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.57.48,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,828.5551577223814,6254.988617867917,6254.988617867917,1151.1654127085092,0.67281214288824
299,299,299,29.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.58.26.ims,,6935.96,8-1,14.0,Brenner,1710013247.0,,,,0.0,417.234851837158,-47.9278,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-1,19.58.26,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.58.53_F0.ims,3,19.58.53,818.1193467156202,6200.61466597058,6200.61466597058,1143.1878597116645,0.6691525933042982
300,300,300,0.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.59.20.ims,5.0,7016.68,7-1,0.0,Brenner,30891492854.0,,,,0.0,418.489453554153,-47.9278,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-1,18.59.20,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.05.16_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.05.16_F0.ims,1,19.05.16,241135.55651659588,819263.3578348731,819263.3578348731,3067731.627141153,34.87302180814639
301,301,301,1.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.58.54.ims,5.0,7021.64,7-1,1.0,Brenner,3057982173.0,,,,0.0,418.489453554153,-47.9278,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-1,18.58.54,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.05.16_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.05.16_F0.ims,1,19.05.16,5698.87486485564,26362.05369413645,26362.05369413645,69728.09839903594,2.233169415391101
